Dates,Open Price,High Price,Low Price,Close Price
20-08-1980,123.77,123.77,123.77,123.77
21-08-1980,125.46,125.46,125.46,125.46
22-08-1980,126.02,126.02,126.02,126.02
25-08-1980,125.16,125.16,125.16,125.16
26-08-1980,124.84,124.84,124.84,124.84
27-08-1980,123.52,123.52,123.52,123.52
28-08-1980,122.08,122.08,122.08,122.08
29-08-1980,122.38,122.38,122.38,122.38
02-09-1980,123.73,123.73,123.73,123.73
03-09-1980,126.12,126.12,126.12,126.12
04-09-1980,125.42,125.42,125.42,125.42
05-09-1980,124.88,124.88,124.88,124.88
08-09-1980,123.31,123.31,123.31,123.31
09-09-1980,124.07,124.07,124.07,124.07
10-09-1980,124.81,124.81,124.81,124.81
11-09-1980,125.66,125.66,125.66,125.66
12-09-1980,125.54,125.54,125.54,125.54
15-09-1980,125.67,125.67,125.67,125.67
16-09-1980,126.74,126.74,126.74,126.74
17-09-1980,128.87,128.87,128.87,128.87
18-09-1980,128.4,128.4,128.4,128.4
19-09-1980,129.25,129.25,129.25,129.25
22-09-1980,130.4,130.4,130.4,130.4
23-09-1980,129.43,129.43,129.43,129.43
24-09-1980,130.37,130.37,130.37,130.37
25-09-1980,128.72,128.72,128.72,128.72
26-09-1980,126.35,126.35,126.35,126.35
29-09-1980,123.54,123.54,123.54,123.54
30-09-1980,125.46,125.46,125.46,125.46
01-10-1980,127.13,127.13,127.13,127.13
02-10-1980,128.09,128.09,128.09,128.09
03-10-1980,129.33,129.33,129.33,129.33
06-10-1980,131.73,131.73,131.73,131.73
07-10-1980,131,131,131,131
08-10-1980,131.65,131.65,131.65,131.65
09-10-1980,131.04,131.04,131.04,131.04
10-10-1980,130.29,130.29,130.29,130.29
13-10-1980,132.03,132.03,132.03,132.03
14-10-1980,132.02,132.02,132.02,132.02
15-10-1980,133.7,133.7,133.7,133.7
16-10-1980,132.22,132.22,132.22,132.22
17-10-1980,131.52,131.52,131.52,131.52
20-10-1980,132.61,132.61,132.61,132.61
21-10-1980,131.84,131.84,131.84,131.84
22-10-1980,131.92,131.92,131.92,131.92
23-10-1980,129.53,129.53,129.53,129.53
24-10-1980,129.85,129.85,129.85,129.85
27-10-1980,127.88,127.88,127.88,127.88
28-10-1980,128.05,128.05,128.05,128.05
29-10-1980,127.91,127.91,127.91,127.91
30-10-1980,126.29,126.29,126.29,126.29
31-10-1980,127.47,127.47,127.47,127.47
03-11-1980,129.04,129.04,129.04,129.04
05-11-1980,131.33,131.33,131.33,131.33
06-11-1980,128.91,128.91,128.91,128.91
07-11-1980,129.18,129.18,129.18,129.18
10-11-1980,129.48,129.48,129.48,129.48
11-11-1980,131.26,131.26,131.26,131.26
12-11-1980,134.59,134.59,134.59,134.59
13-11-1980,136.49,136.49,136.49,136.49
14-11-1980,137.15,137.15,137.15,137.15
17-11-1980,137.75,137.75,137.75,137.75
18-11-1980,139.7,139.7,139.7,139.7
19-11-1980,139.06,139.06,139.06,139.06
20-11-1980,140.4,140.4,140.4,140.4
21-11-1980,139.11,139.11,139.11,139.11
24-11-1980,138.31,138.31,138.31,138.31
25-11-1980,139.33,139.33,139.33,139.33
26-11-1980,140.17,140.17,140.17,140.17
28-11-1980,140.52,140.52,140.52,140.52
01-12-1980,137.21,137.21,137.21,137.21
02-12-1980,136.97,136.97,136.97,136.97
03-12-1980,136.71,136.71,136.71,136.71
04-12-1980,136.48,136.48,136.48,136.48
05-12-1980,134.03,134.03,134.03,134.03
08-12-1980,130.61,130.61,130.61,130.61
09-12-1980,130.48,130.48,130.48,130.48
10-12-1980,128.26,128.26,128.26,128.26
11-12-1980,127.36,127.36,127.36,127.36
12-12-1980,129.23,129.23,129.23,129.23
15-12-1980,129.45,129.45,129.45,129.45
16-12-1980,130.6,130.6,130.6,130.6
17-12-1980,132.89,132.89,132.89,132.89
18-12-1980,133,133,133,133
19-12-1980,133.7,133.7,133.7,133.7
22-12-1980,135.78,135.78,135.78,135.78
23-12-1980,135.3,135.3,135.3,135.3
24-12-1980,135.88,135.88,135.88,135.88
26-12-1980,136.57,136.57,136.57,136.57
29-12-1980,135.03,135.03,135.03,135.03
30-12-1980,135.33,135.33,135.33,135.33
31-12-1980,135.76,135.76,135.76,135.76
02-01-1981,136.34,136.34,136.34,136.34
05-01-1981,137.97,137.97,137.97,137.97
06-01-1981,138.12,138.12,138.12,138.12
07-01-1981,135.08,135.08,135.08,135.08
08-01-1981,133.06,133.06,133.06,133.06
09-01-1981,133.48,133.48,133.48,133.48
12-01-1981,133.52,133.52,133.52,133.52
13-01-1981,133.29,133.29,133.29,133.29
14-01-1981,133.47,133.47,133.47,133.47
15-01-1981,134.22,134.22,134.22,134.22
16-01-1981,134.77,134.77,134.77,134.77
19-01-1981,134.37,134.37,134.37,134.37
20-01-1981,131.65,131.65,131.65,131.65
21-01-1981,131.36,131.36,131.36,131.36
22-01-1981,130.26,130.26,130.26,130.26
23-01-1981,130.23,130.23,130.23,130.23
26-01-1981,129.84,129.84,129.84,129.84
27-01-1981,131.12,131.12,131.12,131.12
28-01-1981,130.34,130.34,130.34,130.34
29-01-1981,130.24,130.24,130.24,130.24
30-01-1981,129.55,129.55,129.55,129.55
02-02-1981,126.91,126.91,126.91,126.91
03-02-1981,128.46,128.46,128.46,128.46
04-02-1981,128.59,128.59,128.59,128.59
05-02-1981,129.63,129.63,129.63,129.63
06-02-1981,130.6,130.6,130.6,130.6
09-02-1981,129.27,129.27,129.27,129.27
10-02-1981,129.24,129.24,129.24,129.24
11-02-1981,128.24,128.24,128.24,128.24
12-02-1981,127.48,127.48,127.48,127.48
13-02-1981,126.98,126.98,126.98,126.98
17-02-1981,127.81,127.81,127.81,127.81
18-02-1981,128.48,128.48,128.48,128.48
19-02-1981,126.61,126.61,126.61,126.61
20-02-1981,126.58,126.58,126.58,126.58
23-02-1981,127.35,127.35,127.35,127.35
24-02-1981,127.39,127.39,127.39,127.39
25-02-1981,128.52,128.52,128.52,128.52
26-02-1981,130.1,130.1,130.1,130.1
27-02-1981,131.27,131.27,131.27,131.27
02-03-1981,132.01,132.01,132.01,132.01
03-03-1981,130.56,130.56,130.56,130.56
04-03-1981,130.86,130.86,130.86,130.86
05-03-1981,129.93,129.93,129.93,129.93
06-03-1981,129.85,129.85,129.85,129.85
09-03-1981,131.12,131.12,131.12,131.12
10-03-1981,130.46,130.46,130.46,130.46
11-03-1981,129.95,129.95,129.95,129.95
12-03-1981,133.19,133.19,133.19,133.19
13-03-1981,133.11,133.11,133.11,133.11
16-03-1981,134.68,134.68,134.68,134.68
17-03-1981,133.92,133.92,133.92,133.92
18-03-1981,134.22,134.22,134.22,134.22
19-03-1981,133.46,133.46,133.46,133.46
20-03-1981,134.08,134.08,134.08,134.08
23-03-1981,135.69,135.69,135.69,135.69
24-03-1981,134.67,134.67,134.67,134.67
25-03-1981,137.11,137.11,137.11,137.11
26-03-1981,136.27,136.27,136.27,136.27
27-03-1981,134.65,134.65,134.65,134.65
30-03-1981,134.28,134.28,134.28,134.28
31-03-1981,136,136,136,136
01-04-1981,136.57,136.57,136.57,136.57
02-04-1981,136.32,136.32,136.32,136.32
03-04-1981,135.49,135.49,135.49,135.49
06-04-1981,133.93,133.93,133.93,133.93
07-04-1981,133.91,133.91,133.91,133.91
08-04-1981,134.91,134.91,134.91,134.91
09-04-1981,134.67,134.67,134.67,134.67
10-04-1981,134.51,134.51,134.51,134.51
13-04-1981,133.15,133.15,133.15,133.15
14-04-1981,132.68,132.68,132.68,132.68
15-04-1981,134.17,134.17,134.17,134.17
16-04-1981,134.7,134.7,134.7,134.7
20-04-1981,135.45,135.45,135.45,135.45
21-04-1981,134.23,134.23,134.23,134.23
22-04-1981,134.14,134.14,134.14,134.14
23-04-1981,133.94,133.94,133.94,133.94
24-04-1981,135.14,135.14,135.14,135.14
27-04-1981,135.48,135.48,135.48,135.48
28-04-1981,134.33,134.33,134.33,134.33
29-04-1981,133.05,133.05,133.05,133.05
30-04-1981,132.81,132.81,132.81,132.81
01-05-1981,132.72,132.72,132.72,132.72
04-05-1981,130.67,130.67,130.67,130.67
05-05-1981,130.32,130.32,130.32,130.32
06-05-1981,130.78,130.78,130.78,130.78
07-05-1981,131.67,131.67,131.67,131.67
08-05-1981,131.66,131.66,131.66,131.66
11-05-1981,129.71,129.71,129.71,129.71
12-05-1981,130.72,130.72,130.72,130.72
13-05-1981,130.55,130.55,130.55,130.55
14-05-1981,131.28,131.28,131.28,131.28
15-05-1981,132.17,132.17,132.17,132.17
18-05-1981,132.54,132.54,132.54,132.54
19-05-1981,132.09,132.09,132.09,132.09
20-05-1981,132,132,132,132
21-05-1981,131.75,131.75,131.75,131.75
22-05-1981,131.33,131.33,131.33,131.33
26-05-1981,132.77,132.77,132.77,132.77
27-05-1981,133.77,133.77,133.77,133.77
28-05-1981,133.45,133.45,133.45,133.45
29-05-1981,132.59,132.59,132.59,132.59
01-06-1981,132.41,132.41,132.41,132.41
02-06-1981,130.62,130.62,130.62,130.62
03-06-1981,130.71,130.71,130.71,130.71
04-06-1981,130.96,130.96,130.96,130.96
05-06-1981,132.22,132.22,132.22,132.22
08-06-1981,132.24,132.24,132.24,132.24
09-06-1981,131.97,131.97,131.97,131.97
10-06-1981,132.32,132.32,132.32,132.32
11-06-1981,133.75,133.75,133.75,133.75
12-06-1981,133.49,133.49,133.49,133.49
15-06-1981,133.61,133.61,133.61,133.61
16-06-1981,132.15,132.15,132.15,132.15
17-06-1981,133.32,133.32,133.32,133.32
18-06-1981,131.64,131.64,131.64,131.64
19-06-1981,132.27,132.27,132.27,132.27
22-06-1981,131.95,131.95,131.95,131.95
23-06-1981,133.35,133.35,133.35,133.35
24-06-1981,132.66,132.66,132.66,132.66
25-06-1981,132.81,132.81,132.81,132.81
26-06-1981,132.56,132.56,132.56,132.56
29-06-1981,131.89,131.89,131.89,131.89
30-06-1981,131.21,131.21,131.21,131.21
01-07-1981,129.77,129.77,129.77,129.77
02-07-1981,128.64,128.64,128.64,128.64
06-07-1981,127.37,127.37,127.37,127.37
07-07-1981,128.24,128.24,128.24,128.24
08-07-1981,128.32,128.32,128.32,128.32
09-07-1981,129.3,129.3,129.3,129.3
10-07-1981,129.37,129.37,129.37,129.37
13-07-1981,129.64,129.64,129.64,129.64
14-07-1981,129.65,129.65,129.65,129.65
15-07-1981,130.25,130.25,130.25,130.25
16-07-1981,130.34,130.34,130.34,130.34
17-07-1981,130.76,130.76,130.76,130.76
20-07-1981,128.72,128.72,128.72,128.72
21-07-1981,128.34,128.34,128.34,128.34
22-07-1981,127.13,127.13,127.13,127.13
23-07-1981,127.4,127.4,127.4,127.4
24-07-1981,128.46,128.46,128.46,128.46
27-07-1981,129.9,129.9,129.9,129.9
28-07-1981,129.14,129.14,129.14,129.14
29-07-1981,129.16,129.16,129.16,129.16
30-07-1981,130.01,130.01,130.01,130.01
31-07-1981,130.92,130.92,130.92,130.92
03-08-1981,130.48,130.48,130.48,130.48
04-08-1981,131.98,131.98,131.98,131.98
05-08-1981,132.67,132.67,132.67,132.67
06-08-1981,132.64,132.64,132.64,132.64
07-08-1981,131.75,131.75,131.75,131.75
10-08-1981,132.54,132.54,132.54,132.54
11-08-1981,133.85,133.85,133.85,133.85
12-08-1981,133.4,133.4,133.4,133.4
13-08-1981,133.51,133.51,133.51,133.51
14-08-1981,132.49,132.49,132.49,132.49
17-08-1981,131.22,131.22,131.22,131.22
18-08-1981,130.11,130.11,130.11,130.11
19-08-1981,130.49,130.49,130.49,130.49
20-08-1981,130.69,130.69,130.69,130.69
21-08-1981,129.23,129.23,129.23,129.23
24-08-1981,125.5,125.5,125.5,125.5
25-08-1981,126.13,126.13,126.13,126.13
26-08-1981,124.96,124.96,124.96,124.96
27-08-1981,123.51,123.51,123.51,123.51
28-08-1981,124.08,124.08,124.08,124.08
31-08-1981,122.79,122.79,122.79,122.79
01-09-1981,123.02,123.02,123.02,123.02
02-09-1981,123.49,123.49,123.49,123.49
03-09-1981,121.24,121.24,121.24,121.24
04-09-1981,120.07,120.07,120.07,120.07
08-09-1981,117.98,117.98,117.98,117.98
09-09-1981,118.4,118.4,118.4,118.4
10-09-1981,120.14,120.14,120.14,120.14
11-09-1981,121.61,121.61,121.61,121.61
14-09-1981,120.66,120.66,120.66,120.66
15-09-1981,119.77,119.77,119.77,119.77
16-09-1981,118.87,118.87,118.87,118.87
17-09-1981,117.15,117.15,117.15,117.15
18-09-1981,116.26,116.26,116.26,116.26
21-09-1981,117.24,117.24,117.24,117.24
22-09-1981,116.68,116.68,116.68,116.68
23-09-1981,115.65,115.65,115.65,115.65
24-09-1981,115.01,115.01,115.01,115.01
25-09-1981,112.77,112.77,112.77,112.77
28-09-1981,115.53,115.53,115.53,115.53
29-09-1981,115.94,115.94,115.94,115.94
30-09-1981,116.18,116.18,116.18,116.18
01-10-1981,117.08,117.08,117.08,117.08
02-10-1981,119.36,119.36,119.36,119.36
05-10-1981,119.51,119.51,119.51,119.51
06-10-1981,119.39,119.39,119.39,119.39
07-10-1981,121.31,121.31,121.31,121.31
08-10-1981,122.31,122.31,122.31,122.31
09-10-1981,121.45,121.45,121.45,121.45
12-10-1981,121.21,121.21,121.21,121.21
13-10-1981,120.98,120.98,120.98,120.98
14-10-1981,118.8,118.8,118.8,118.8
15-10-1981,119.71,119.71,119.71,119.71
16-10-1981,119.19,119.19,119.19,119.19
19-10-1981,118.98,118.98,118.98,118.98
20-10-1981,120.28,120.28,120.28,120.28
21-10-1981,120.1,120.1,120.1,120.1
22-10-1981,119.64,119.64,119.64,119.64
23-10-1981,118.6,118.6,118.6,118.6
26-10-1981,118.16,118.16,118.16,118.16
27-10-1981,119.29,119.29,119.29,119.29
28-10-1981,119.45,119.45,119.45,119.45
29-10-1981,119.06,119.06,119.06,119.06
30-10-1981,121.89,121.89,121.89,121.89
02-11-1981,124.2,124.2,124.2,124.2
03-11-1981,124.8,124.8,124.8,124.8
04-11-1981,124.74,124.74,124.74,124.74
05-11-1981,123.54,123.54,123.54,123.54
06-11-1981,122.67,122.67,122.67,122.67
09-11-1981,123.29,123.29,123.29,123.29
10-11-1981,122.7,122.7,122.7,122.7
11-11-1981,122.92,122.92,122.92,122.92
12-11-1981,123.19,123.19,123.19,123.19
13-11-1981,121.67,121.67,121.67,121.67
16-11-1981,120.24,120.24,120.24,120.24
17-11-1981,121.15,121.15,121.15,121.15
18-11-1981,120.26,120.26,120.26,120.26
19-11-1981,120.71,120.71,120.71,120.71
20-11-1981,121.71,121.71,121.71,121.71
23-11-1981,121.6,121.6,121.6,121.6
24-11-1981,123.51,123.51,123.51,123.51
25-11-1981,124.05,124.05,124.05,124.05
27-11-1981,125.09,125.09,125.09,125.09
30-11-1981,126.35,126.35,126.35,126.35
01-12-1981,126.1,126.1,126.1,126.1
02-12-1981,124.69,124.69,124.69,124.69
03-12-1981,125.12,125.12,125.12,125.12
04-12-1981,126.26,126.26,126.26,126.26
07-12-1981,125.19,125.19,125.19,125.19
08-12-1981,124.82,124.82,124.82,124.82
09-12-1981,125.48,125.48,125.48,125.48
10-12-1981,125.71,125.71,125.71,125.71
11-12-1981,124.93,124.93,124.93,124.93
14-12-1981,122.78,122.78,122.78,122.78
15-12-1981,122.99,122.99,122.99,122.99
16-12-1981,122.42,122.42,122.42,122.42
17-12-1981,123.12,123.12,123.12,123.12
18-12-1981,124,124,124,124
21-12-1981,123.34,123.34,123.34,123.34
22-12-1981,122.88,122.88,122.88,122.88
23-12-1981,122.31,122.31,122.31,122.31
24-12-1981,122.54,122.54,122.54,122.54
28-12-1981,122.27,122.27,122.27,122.27
29-12-1981,121.67,121.67,121.67,121.67
30-12-1981,122.3,122.3,122.3,122.3
31-12-1981,122.55,122.55,122.55,122.55
04-01-1982,122.74,122.74,122.74,122.74
05-01-1982,120.05,120.05,120.05,120.05
06-01-1982,119.18,119.18,119.18,119.18
07-01-1982,118.93,118.93,118.93,118.93
08-01-1982,119.55,119.55,119.55,119.55
11-01-1982,116.78,116.78,116.78,116.78
12-01-1982,116.3,116.3,116.3,116.3
13-01-1982,114.88,114.88,114.88,114.88
14-01-1982,115.54,115.54,115.54,115.54
15-01-1982,116.33,116.33,116.33,116.33
18-01-1982,117.22,117.22,117.22,117.22
19-01-1982,115.97,115.97,115.97,115.97
20-01-1982,115.27,115.27,115.27,115.27
21-01-1982,115.75,115.75,115.75,115.75
22-01-1982,115.38,115.38,115.38,115.38
25-01-1982,115.41,115.41,115.41,115.41
26-01-1982,115.19,115.19,115.19,115.19
27-01-1982,115.14,115.14,115.14,115.14
28-01-1982,118.92,118.92,118.92,118.92
29-01-1982,120.4,120.4,120.4,120.4
01-02-1982,117.78,117.78,117.78,117.78
02-02-1982,118.01,118.01,118.01,118.01
03-02-1982,116.48,116.48,116.48,116.48
04-02-1982,116.42,116.42,116.42,116.42
05-02-1982,117.26,117.26,117.26,117.26
08-02-1982,114.63,114.63,114.63,114.63
09-02-1982,113.68,113.68,113.68,113.68
10-02-1982,114.66,114.66,114.66,114.66
11-02-1982,114.43,114.43,114.43,114.43
12-02-1982,114.38,114.38,114.38,114.38
16-02-1982,114.06,114.06,114.06,114.06
17-02-1982,113.69,113.69,113.69,113.69
18-02-1982,113.82,113.82,113.82,113.82
19-02-1982,113.22,113.22,113.22,113.22
22-02-1982,111.59,111.59,111.59,111.59
23-02-1982,111.51,111.51,111.51,111.51
24-02-1982,113.47,113.47,113.47,113.47
25-02-1982,113.21,113.21,113.21,113.21
26-02-1982,113.11,113.11,113.11,113.11
01-03-1982,113.31,113.31,113.31,113.31
02-03-1982,112.68,112.68,112.68,112.68
03-03-1982,110.92,110.92,110.92,110.92
04-03-1982,109.88,109.88,109.88,109.88
05-03-1982,109.34,109.34,109.34,109.34
08-03-1982,107.34,107.34,107.34,107.34
09-03-1982,108.83,108.83,108.83,108.83
10-03-1982,109.41,109.41,109.41,109.41
11-03-1982,109.36,109.36,109.36,109.36
